Latitude,Longitude,BoreholeID,FC_3,FC_6,FC_9,FC_12,FC_15,FC_18,M_3,M_6,M_9,M_12,M_15,M_18,N_3,N_6,N_9,N_12,N_15,N_18,amax_3,amax_6,amax_9,amax_12,amax_15,amax_18,lpi_component_3,lpi_component_6,lpi_component_9,lpi_component_12,lpi_component_15,lpi_component_18,lpi
22.338063,91.793449,455,67.21175727512902,32.30173103305602,55.80839291396523,20.62419970093665,53.69395684248752,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,9.0,4.0,18.0,5.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,6.388200000000001,8.31765,1.1388,3.591,0.0,30.043650000000003
22.331856,91.806693,456,50.47883000880319,81.12080255180415,71.31763888914892,8.942232972746302,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,4.0,1.0,2.0,35.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,11.8188,9.23835,0.0,0.0,0.0,29.5512
22.395465,91.823247,457,57.83764529039698,53.25596960152973,71.05830719878892,64.18279619423153,59.20365146882599,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,3.0,4.0,2.0,3.0,4.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,10.0569,9.401699999999998,6.5328,3.78825,0.0,39.34215
22.381448,91.830769,458,79.19294776996102,60.33894479265607,71.05830719878892,52.03834430222726,35.75533190807077,17.88798336335343,6.5,6.5,6.5,6.5,6.5,6.5,1.0,3.0,2.0,5.0,10.0,24.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,12.08955,10.7604,9.401699999999998,5.8056,2.56725,0.0,40.6245
22.394841,91.823924,459,67.21175727512902,42.88321063608186,82.02992243251495,82.92503633518044,35.89892776818072,67.00707576862426,6.5,6.5,6.5,6.5,6.5,6.5,2.0,6.0,1.0,1.0,10.0,3.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,8.513399999999999,9.871950000000002,7.188,2.5365,1.551,40.26885
22.391746,91.871624,460,4.95446448056863,1.714895673780745,4.31343659389557,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,32.0,50.0,45.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.389192,91.817207,461,50.47883000880319,80.86879029661806,71.05830719878892,64.18279619423153,65.60752513703088,60.42907676770499,6.5,6.5,6.5,6.5,6.5,6.5,4.0,1.0,2.0,3.0,3.0,4.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,12.1191,9.401699999999998,6.5328,4.0275,1.4862,42.06135
22.402369,91.865273,462,67.21175727512902,69.2664018206424,62.4807985939461,14.31202570554344,65.60752513703088,74.62389490292504,6.5,6.5,6.5,6.5,6.5,6.5,2.0,2.0,3.0,25.0,3.0,2.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,11.4471,8.9199,0.0,4.0275,1.6476,36.6501
22.383467,91.844281,463,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,50.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.324479,91.824965,464,79.19294776996102,80.86879029661806,22.70089569684858,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,1.0,1.0,15.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,12.08955,12.1191,2.638350000000001,0.0,0.0,0.0,26.847
22.334506,91.820572,465,67.21175727512902,4.481784968282605,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,39.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,0.0,0.0,0.0,0.0,0.0,10.608
22.366247,91.822029,466,17.70843896547518,69.59452648551635,62.73564606549976,24.57465776307276,14.41631441298065,40.02560860636346,6.5,6.5,6.5,6.5,6.5,6.5,15.0,2.0,3.0,15.0,27.0,9.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,11.1867,8.78295,2.233200000000001,0.0,1.0734,23.27625
22.347152,91.851655,467,79.5598521342821,69.59452648551635,82.22797174221108,34.13893248583153,27.80213506719323,50.48911664908603,6.5,6.5,6.5,6.5,6.5,6.5,1.0,2.0,1.0,10.0,14.0,6.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.1867,9.6822,4.074,1.6485,1.32,39.5394
22.296526,91.785427,468,39.6681579413982,38.79636482311579,62.73564606549976,15.03906082463643,41.56025913849816,46.5575313571086,6.5,6.5,6.5,6.5,6.5,6.5,6.0,7.0,3.0,24.0,8.0,7.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,6.306149999999999,7.820399999999999,8.78295,0.0,2.973,1.2357,27.1182
22.384995,91.812751,469,35.58134773150548,47.72084998995947,62.4807985939461,64.18279619423153,73.62665584673155,37.32055710738339,6.5,6.5,6.5,6.5,6.5,6.5,7.0,5.0,3.0,3.0,2.0,10.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,5.1918,9.198,8.9199,6.5328,4.22925,0.9909,35.062650000000005
22.33114,91.789925,470,79.5598521342821,69.59452648551635,45.31283998343381,20.62419970093665,45.00293026000219,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,1.0,2.0,6.0,18.0,7.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.1867,7.36395,1.1388,3.1875,1.3959,35.90085
22.341668,91.862295,471,66.73942414042723,80.86879029661806,62.4807985939461,36.70400214679121,35.89892776818072,23.68610130656064,6.5,6.5,6.5,6.5,6.5,6.5,2.0,1.0,3.0,9.0,10.0,18.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.01345,12.1191,8.9199,4.464,2.5365,0.2784,39.33135
22.320766,91.796273,472,79.5598521342821,21.96944994642697,21.28807954170149,27.81801079089929,11.14394550965619,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,1.0,14.0,16.0,13.0,33.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,2.568299999999999,2.11365,2.9748,0.0,0.0,19.28475
22.336077,91.785864,473,79.5598521342821,81.12080255180415,4.31343659389557,16.64356219703298,23.08804827892224,12.88275845809949,6.5,6.5,6.5,6.5,6.5,6.5,1.0,1.0,45.0,22.0,17.0,32.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.8188,0.0,0.0,1.07325,0.0,24.52005
22.333226,91.788208,474,57.83764529039698,47.72084998995947,50.09926525953217,47.30687422878639,49.01923589511141,15.10550650509487,6.5,6.5,6.5,6.5,6.5,6.5,3.0,5.0,5.0,6.0,6.0,28.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,9.198,7.845750000000001,5.4756,3.39,0.0,35.47185
22.369765,91.769467,475,16.37876896520401,13.8219072204579,41.2420813270594,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,16.0,21.0,7.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,6.878850000000001,0.0,0.0,0.0,6.878850000000001
22.361575,91.824428,476,50.47883000880319,32.2698441327769,11.40377876327423,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,4.0,9.0,27.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,6.411300000000001,0.0,0.0,0.0,0.0,14.90535
22.3631,91.843512,477,44.54869548415066,69.59452648551635,71.31763888914892,51.90489809086146,53.58383739096573,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,5.0,2.0,2.0,5.0,5.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,11.1867,9.23835,5.8512,3.61425,1.3959,38.6916
22.376715,91.836073,478,44.21665036754582,16.73638542058324,45.31283998343381,52.03834430222726,49.01923589511141,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,5.0,18.0,6.0,5.0,6.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.63725,0.0,7.36395,5.8056,3.39,0.0,24.1968
22.346119,91.836856,479,50.07012122487031,9.019643445895555,7.499108210993453,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,4.0,28.0,35.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.779650000000002,0.0,0.0,0.0,0.0,0.0,8.779650000000002
22.311828,91.802035,480,44.54869548415066,81.12080255180415,55.80839291396523,16.64356219703298,11.62031149982217,12.39514175553048,6.5,6.5,6.5,6.5,6.5,6.5,5.0,1.0,4.0,22.0,32.0,33.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,11.8188,8.31765,0.0,0.0,0.0,27.54165
22.334407,91.844025,481,79.5598521342821,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,1.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,0.0,0.0,0.0,0.0,0.0,11.628
22.332044,91.847311,482,79.5598521342821,69.59452648551635,71.31763888914892,29.48238507643028,33.34989469988359,18.69680645893838,6.5,6.5,6.5,6.5,6.5,6.5,1.0,2.0,2.0,12.0,11.0,23.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.1867,9.23835,3.4248,2.358,0.0,37.83585
22.343471,91.833533,483,22.41270599785952,9.581274363823598,4.31343659389557,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,12.0,27.0,45.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.362532,91.831456,484,29.12312779307235,81.12080255180415,32.0123064633936,57.64558791338124,49.01923589511141,46.54941168562578,6.5,6.5,6.5,6.5,6.5,6.5,9.0,1.0,10.0,4.0,6.0,7.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,2.940149999999999,11.8188,5.3889,6.130800000000001,3.39,1.2363,30.90495
22.361841,91.825391,485,7.313275812433337,4.801171770596957,5.132557736049543,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,27.0,38.0,42.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.356441,91.841413,486,50.47883000880319,47.72084998995947,45.31283998343381,64.39677665873599,83.65635466203136,60.56545098745922,6.5,6.5,6.5,6.5,6.5,6.5,4.0,5.0,6.0,3.0,1.0,4.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,9.198,7.36395,6.449999999999999,4.426500000000001,1.4742,37.4067
22.345675,91.862029,487,79.19294776996102,69.2664018206424,24.2137376345685,15.03906082463643,22.22352985389215,11.93082909856858,6.5,6.5,6.5,6.5,6.5,6.5,1.0,2.0,14.0,24.0,18.0,34.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,12.08955,11.4471,3.182849999999999,0.0,0.7620000000000002,0.0,27.4815
22.341718,91.862322,488,57.83764529039698,69.2664018206424,37.74260810151841,36.78347651061521,44.99611885041844,21.47387533655127,6.5,6.5,6.5,6.5,6.5,6.5,3.0,2.0,8.0,9.0,7.0,20.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,11.4471,6.383850000000001,4.4352,3.189000000000001,0.1026,35.120250000000006
22.3262,91.772195,489,35.58134773150548,13.8219072204579,34.74821101197578,10.75219582074498,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,7.0,21.0,9.0,31.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,5.1918,0.0,5.85915,0.0,0.0,0.0,11.05095
22.327176,91.819318,490,67.21175727512902,53.53710607782515,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,4.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,9.874199999999998,0.0,0.0,0.0,0.0,20.4822
22.403504,91.886769,491,66.73942414042723,60.33894479265607,71.05830719878892,16.64356219703298,15.07579428367873,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,3.0,2.0,22.0,26.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.01345,10.7604,9.401699999999998,0.0,0.0,0.0,31.17555
22.347178,91.833467,492,44.54869548415066,42.88321063608186,41.2420813270594,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,5.0,6.0,7.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,8.513399999999999,6.878850000000001,0.0,0.0,0.0,22.79745
22.324056,91.809677,493,44.54869548415066,81.12080255180415,9.740132771460967,12.37992102482447,65.79421390628241,50.53251231531376,6.5,6.5,6.5,6.5,6.5,6.5,5.0,1.0,30.0,28.0,3.0,6.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,11.8188,0.0,0.0,3.9825,1.3164,24.5229
22.387758,91.873486,494,44.54869548415066,80.86879029661806,82.02992243251495,27.81801079089929,44.99611885041844,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,5.0,1.0,1.0,13.0,7.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,12.1191,9.871950000000002,2.9748,3.189000000000001,1.3959,36.95595
22.420993,91.800889,495,35.58134773150548,11.49001446109282,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,7.0,24.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,5.1918,0.0,0.0,0.0,0.0,0.0,5.1918
22.341243,91.84666,496,79.5598521342821,69.59452648551635,55.80839291396523,13.6290199998625,22.22352985389215,15.74106452529904,6.5,6.5,6.5,6.5,6.5,6.5,1.0,2.0,4.0,26.0,18.0,27.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.1867,8.31765,0.0,0.7620000000000002,0.0,31.89435
22.348167,91.825583,497,32.10931089310452,10.17787445958493,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,8.0,26.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,4.069799999999999,0.0,0.0,0.0,0.0,0.0,4.069799999999999
22.362501,91.837295,498,57.83764529039698,81.12080255180415,32.1228439897075,64.39677665873599,59.20365146882599,46.54941168562578,6.5,6.5,6.5,6.5,6.5,6.5,3.0,1.0,10.0,3.0,4.0,7.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,11.8188,5.331150000000001,6.449999999999999,3.78825,1.2363,38.187
22.333189,91.816782,499,57.83764529039698,9.581274363823598,37.74260810151841,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,3.0,27.0,8.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,0.0,6.383850000000001,0.0,0.0,0.0,15.94635
22.368039,91.828244,500,67.21175727512902,53.53710607782515,71.31763888914892,72.68203048386742,65.79421390628241,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,4.0,2.0,2.0,3.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,9.874199999999998,9.23835,6.763199999999999,3.9825,0.0,40.46625
22.324103,91.802701,501,67.21175727512902,80.86879029661806,6.374834894251757,10.26507084130906,15.77596292973453,60.56545098745922,6.5,6.5,6.5,6.5,6.5,6.5,2.0,1.0,37.0,32.0,25.0,4.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,12.1191,0.0,0.0,0.0,1.4742,24.2013
22.341597,91.776698,502,67.21175727512902,80.86879029661806,41.2420813270594,47.22645168761132,53.69395684248752,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,1.0,7.0,6.0,5.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,12.1191,6.878850000000001,5.5032,3.591,0.0,38.70015
22.375752,91.823236,503,1.235490181523678,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,44.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.358476,91.846015,504,50.47883000880319,80.86879029661806,55.58991372366216,31.79372530837403,12.64920692510768,40.13496325580265,6.5,6.5,6.5,6.5,6.5,6.5,4.0,1.0,4.0,11.0,30.0,9.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,12.1191,8.426549999999999,3.7092,0.0,1.0644,33.8133
22.369784,91.823097,505,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,50.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.398573,91.857902,506,50.47883000880319,47.72084998995947,50.09926525953217,43.26075801572367,31.42618634980975,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,4.0,5.0,5.0,7.0,12.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,9.198,7.845750000000001,5.141999999999999,2.09475,0.0,32.77455
22.357819,91.818012,507,79.19294776996102,6.641676165824959,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,1.0,33.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,12.08955,0.0,0.0,0.0,0.0,0.0,12.08955
22.370519,91.83623,508,50.47883000880319,60.66235171646118,82.02992243251495,82.92503633518044,73.62665584673155,32.73938813696189,6.5,6.5,6.5,6.5,6.5,6.5,4.0,3.0,1.0,1.0,2.0,12.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,10.5357,9.871950000000002,7.188,4.22925,0.8247000000000001,41.14365
22.370161,91.850156,509,79.5598521342821,81.12080255180415,82.22797174221108,57.64558791338124,59.20365146882599,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,1.0,1.0,1.0,4.0,4.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.8188,9.6822,6.130800000000001,3.78825,1.3959,44.44395
22.361668,91.837445,510,44.54869548415066,80.86879029661806,62.4807985939461,57.64558791338124,59.04866208798963,35.10916433191517,6.5,6.5,6.5,6.5,6.5,6.5,5.0,1.0,3.0,4.0,4.0,11.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,12.1191,8.9199,6.130800000000001,3.82275,0.8910000000000001,39.28875
22.367701,91.861163,511,39.6681579413982,80.86879029661806,50.09926525953217,47.30687422878639,49.01923589511141,37.47769082911217,6.5,6.5,6.5,6.5,6.5,6.5,6.0,1.0,5.0,6.0,6.0,10.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,6.306149999999999,12.1191,7.845750000000001,5.4756,3.39,0.978,36.1146
22.384395,91.843067,512,66.73942414042723,69.2664018206424,55.80839291396523,52.03834430222726,49.01923589511141,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,2.0,2.0,4.0,5.0,6.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.01345,11.4471,8.31765,5.8056,3.39,1.3959,41.3697
22.367852,91.826499,513,50.47883000880319,80.86879029661806,82.02992243251495,72.46324829110338,38.55312166095423,37.47769082911217,6.5,6.5,6.5,6.5,6.5,6.5,4.0,1.0,1.0,2.0,9.0,10.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,12.1191,9.871950000000002,6.864000000000001,2.7555,0.978,41.0826
22.371038,91.817131,514,57.83764529039698,80.86879029661806,55.80839291396523,57.64558791338124,41.51498783733572,23.68610130656064,6.5,6.5,6.5,6.5,6.5,6.5,3.0,1.0,4.0,4.0,8.0,18.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,12.1191,8.31765,6.130800000000001,2.98275,0.2784,39.3912
22.367739,91.82806,515,57.83764529039698,42.88321063608186,62.73564606549976,72.68203048386742,53.69395684248752,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,3.0,6.0,3.0,2.0,5.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,8.513399999999999,8.78295,6.763199999999999,3.591,0.0,37.21305
22.361269,91.83431,516,57.83764529039698,53.53710607782515,50.09926525953217,12.9861373524499,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,3.0,4.0,5.0,27.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,9.874199999999998,7.845750000000001,0.0,0.0,0.0,27.28245
22.364442,91.832443,517,35.58134773150548,81.12080255180415,71.31763888914892,43.26075801572367,53.69395684248752,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,7.0,1.0,2.0,7.0,5.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,5.1918,11.8188,9.23835,5.141999999999999,3.591,1.3959,36.37785
22.329803,91.789771,518,22.23745719086867,16.4253175696707,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,12.0,18.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.30369,91.77978,519,50.47883000880319,47.49858515745838,34.74821101197578,36.78347651061521,19.07011463142319,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,4.0,5.0,9.0,9.0,21.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,8.494049999999998,9.3408,5.85915,4.4352,0.09,0.0,28.2192
22.382397,91.829999,520,0.0,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,50.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.362712,91.789272,521,35.58134773150548,21.96944994642697,41.19014881896845,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,7.0,14.0,7.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,5.1918,2.568299999999999,6.903600000000001,0.0,0.0,0.0,14.6637
22.345923,91.831361,522,79.5598521342821,81.12080255180415,71.31763888914892,72.68203048386742,65.79421390628241,13.93533361256175,6.5,6.5,6.5,6.5,6.5,6.5,1.0,1.0,2.0,2.0,3.0,30.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,11.628,11.8188,9.23835,6.763199999999999,3.9825,0.0,43.43085
22.278363,91.78495,523,44.54869548415066,53.53710607782515,14.9515890008191,15.81455692940061,22.22352985389215,60.56545098745922,6.5,6.5,6.5,6.5,6.5,6.5,5.0,4.0,22.0,23.0,18.0,4.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,7.4052,9.874199999999998,0.0,0.0,0.7620000000000002,1.4742,19.5156
22.364991,91.79833,524,67.21175727512902,29.71083141621871,41.19014881896845,51.90489809086146,53.58383739096573,21.47387533655127,6.5,6.5,6.5,6.5,6.5,6.5,2.0,10.0,7.0,5.0,5.0,20.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,5.6343,6.903600000000001,5.8512,3.61425,0.1026,32.713950000000004
22.361646,91.78556,525,3.818644633654504,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,35.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.362857,91.800368,526,67.21175727512902,80.86879029661806,82.02992243251495,72.46324829110338,73.62665584673155,67.00707576862426,6.5,6.5,6.5,6.5,6.5,6.5,2.0,1.0,1.0,2.0,2.0,3.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,12.1191,9.871950000000002,6.864000000000001,4.22925,1.551,45.243300000000005
22.365788,91.778227,527,67.21175727512902,80.86879029661806,37.73758554806249,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,2.0,1.0,8.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,12.1191,6.38715,0.0,0.0,0.0,29.11425
22.345855,91.793766,528,35.58134773150548,80.86879029661806,71.05830719878892,43.26075801572367,53.69395684248752,55.14963500808872,6.5,6.5,6.5,6.5,6.5,6.5,7.0,1.0,2.0,7.0,5.0,5.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,5.1918,12.1191,9.401699999999998,5.141999999999999,3.591,1.3959,36.8415
22.362995,91.798358,529,3.818644633654504,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,35.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.387229,91.846638,530,57.83764529039698,81.12080255180415,71.31763888914892,31.79372530837403,59.04866208798963,17.88798336335343,6.5,6.5,6.5,6.5,6.5,6.5,3.0,1.0,2.0,11.0,4.0,24.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,9.5625,11.8188,9.23835,3.7092,3.82275,0.0,38.1516
22.36064,91.837776,531,67.21175727512902,81.12080255180415,71.31763888914892,72.68203048386742,73.8186157849436,60.56545098745922,6.5,6.5,6.5,6.5,6.5,6.5,2.0,1.0,2.0,2.0,2.0,4.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,10.608,11.8188,9.23835,6.763199999999999,4.173,1.4742,44.07555
22.375902,91.831188,532,79.19294776996102,80.86879029661806,55.80839291396523,23.13585038748827,15.07579428367873,13.39548837142444,6.5,6.5,6.5,6.5,6.5,6.5,1.0,1.0,4.0,16.0,26.0,31.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,12.08955,12.1191,8.31765,1.8732,0.0,0.0,34.3995
22.363196,91.800182,533,3.818644633654504,1.714895673780745,3.139387390884462,4.404675209527296,5.57457124523904,6.682533989867666,6.5,6.5,6.5,6.5,6.5,6.5,35.0,50.0,50.0,50.0,50.0,50.0,2.4525,2.4525,2.4525,2.4525,2.4525,2.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
